title,text,subject,date
SHOCKING: Mitch McConnell Arrested For Trying To Hide global trade agreements Evidence!,"In a shocking turn of events that mainstream media refuses to report, Mitch McConnell was caught discussing a secret plot involving global trade agreements. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Government News,"July 06, 2018"
BOMBSHELL: Leaked Emails Show Joe Biden Planned global trade agreements Scam All Along!,"A viral video circulating online shows Joe Biden engaging in illegal activities linked to global trade agreements. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",politics,"January 17, 2015"
CONFIRMED: Government Is Secretly Using global trade agreements To Control local communities!,"Breaking news: Secret insiders have confirmed that global trade agreements was orchestrated behind closed doors by high-ranking officials including Hillary Clinton. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",politics,"March 17, 2015"
THE TRUTH: Scientists Secretly Discover tax regulations Causes Instant total panic!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Bill Gates. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"September 30, 2016"
BOMBSHELL: Leaked Emails Show Barack Obama Planned climate legislation Scam All Along!,"A viral video circulating online shows Barack Obama engaging in illegal activities linked to climate legislation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",politics,"May 25, 2017"
MUST WATCH: Nancy Pelosi Secretly Admits To economic inflation Conspiracy!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Nancy Pelosi. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",politics,"January 26, 2015"
CONFIRMED: Government Is Secretly Using healthcare reform To Control local communities!,"In a shocking turn of events that mainstream media refuses to report, Hillary Clinton was caught discussing a secret plot involving healthcare reform. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",US_News,"June 27, 2016"
CONFIRMED: Government Is Secretly Using global trade agreements To Control the global population!,"Breaking news: Secret insiders have confirmed that global trade agreements was orchestrated behind closed doors by high-ranking officials including Bill Gates. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",News,"October 07, 2015"
CONFIRMED: Government Is Secretly Using climate legislation To Control local communities!,"A viral video circulating online shows Hillary Clinton engaging in illegal activities linked to climate legislation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Government News,"March 10, 2016"
BOMBSHELL: Leaked Emails Show Joe Biden Planned national security Scam All Along!,"Breaking news: Secret insiders have confirmed that national security was orchestrated behind closed doors by high-ranking officials including Joe Biden. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",politics,"November 28, 2015"
CONFIRMED: Government Is Secretly Using energy policy To Control voters!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to energy policy. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",US_News,"August 30, 2018"
SHOCKING: Bill Gates Arrested For Trying To Hide tax regulations Evidence!,"A viral video circulating online shows Bill Gates engaging in illegal activities linked to tax regulations. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",Middle-East,"July 19, 2015"
